"","Months.closed","F.Mortality","Selectivity","NPV","Label"
"34830",7,0.38,116,46695.1090095555,"7-0.38-116"
"34831",7,0.381,11,998512.206860081,"7-0.381-11"
"34832",7,0.381,29,1398688.3374848,"7-0.381-29"
"34833",7,0.381,43,1927199.47196948,"7-0.381-43"
"34834",7,0.381,56,2426895.05990701,"7-0.381-56"
"34835",7,0.381,66,2758117.84666134,"7-0.381-66"
"34836",7,0.381,75,2698198.4089783,"7-0.381-75"
"34837",7,0.382,82,2430358.79456646,"7-0.382-82"
"34838",7,0.382,88,2051604.95966813,"7-0.382-88"
"34839",7,0.382,94,1647819.5127287,"7-0.382-94"
"34840",7,0.382,98,1271982.63047133,"7-0.382-98"
"34841",7,0.382,102,950386.388856142,"7-0.382-102"
"34842",7,0.382,105,690698.96830738,"7-0.382-105"
"34843",7,0.382,108,489611.797686814,"7-0.382-108"
"34844",7,0.382,110,338648.773663831,"7-0.382-110"
"34845",7,0.382,112,227792.346212411,"7-0.382-112"
"34846",7,0.382,113,147441.111567683,"7-0.382-113"
"34847",7,0.382,115,89249.188422963,"7-0.382-115"
"34848",7,0.382,116,46344.1231985545,"7-0.382-116"
"34849",7,0.383,11,987320.893663596,"7-0.383-11"
"34850",7,0.383,29,1389689.27670222,"7-0.383-29"
"34851",7,0.383,43,1921719.29000363,"7-0.383-43"
"34852",7,0.383,56,2425826.66619978,"7-0.383-56"
"34853",7,0.383,66,2761004.36266466,"7-0.383-66"
"34854",7,0.383,75,2703110.2684282,"7-0.383-75"
"34855",7,0.384,82,2435883.44520758,"7-0.384-82"
"34856",7,0.384,88,2056858.60230946,"7-0.384-88"
"34857",7,0.384,94,1652326.38712228,"7-0.384-94"
"34858",7,0.384,98,1275577.24527134,"7-0.384-98"
"34859",7,0.384,102,953088.800184903,"7-0.384-102"
"34860",7,0.384,105,692620.364474699,"7-0.384-105"
"34861",7,0.384,108,490892.78199602,"7-0.384-108"
"34862",7,0.384,110,339425.241054993,"7-0.384-110"
"34863",7,0.384,112,228179.514139381,"7-0.384-112"
"34864",7,0.384,113,147528.079101873,"7-0.384-113"
"34865",7,0.384,115,89098.7365732345,"7-0.384-115"
"34866",7,0.384,116,45994.6514510544,"7-0.384-116"
"34867",7,0.385,11,976056.938352816,"7-0.385-11"
"34868",7,0.385,29,1380607.96684178,"7-0.385-29"
"34869",7,0.385,43,1916152.08429917,"7-0.385-43"
"34870",7,0.385,56,2424676.7093163,"7-0.385-56"
"34871",7,0.385,66,2763819.79314991,"7-0.385-66"
"34872",7,0.385,75,2707964.43621207,"7-0.385-75"
"34873",7,0.386,82,2441363.1539253,"7-0.386-82"
"34874",7,0.386,88,2062078.36007379,"7-0.386-88"
"34875",7,0.386,94,1656808.60008982,"7-0.386-94"
"34876",7,0.386,98,1279154.57053456,"7-0.386-98"
"34877",7,0.386,102,955779.615086587,"7-0.386-102"
"34878",7,0.386,105,694534.441630997,"7-0.386-105"
"34879",7,0.386,108,492169.584951225,"7-0.386-108"
"34880",7,0.386,110,340199.775058983,"7-0.386-110"
"34881",7,0.386,112,228566.31289112,"7-0.386-112"
"34882",7,0.386,113,147615.71355722,"7-0.386-113"
"34883",7,0.386,115,88949.5653420377,"7-0.386-115"
"34884",7,0.386,116,45646.7099654125,"7-0.386-116"
"34885",7,0.387,11,964721.204703334,"7-0.387-11"
"34886",7,0.387,29,1371445.20879074,"7-0.387-29"
"34887",7,0.387,43,1910498.55785623,"7-0.387-43"
"34888",7,0.387,56,2423445.77507807,"7-0.387-56"
"34889",7,0.387,66,2766564.60327734,"7-0.387-66"
"34890",7,0.387,75,2712761.26718338,"7-0.387-75"
"34891",7,0.388,82,2446798.18354501,"7-0.388-82"
"34892",7,0.388,88,2067264.42467481,"7-0.388-88"
"34893",7,0.388,94,1661266.2893196,"7-0.388-94"
"34894",7,0.388,98,1282714.70395916,"7-0.388-98"
"34895",7,0.388,102,958458.902347085,"7-0.388-102"
"34896",7,0.388,105,696441.248183464,"7-0.388-105"
"34897",7,0.388,108,493442.241050861,"7-0.388-108"
"34898",7,0.388,110,340972.401102414,"7-0.388-110"
"34899",7,0.388,112,228952.76238341,"7-0.388-112"
"34900",7,0.388,113,147704.031894735,"7-0.388-113"
"34901",7,0.388,115,88801.6904630805,"7-0.388-115"
"34902",7,0.388,116,45300.3142212568,"7-0.388-116"
"34903",7,0.389,11,953314.548059077,"7-0.389-11"
"34904",7,0.389,29,1362201.79622158,"7-0.389-29"
"34905",7,0.389,43,1904759.40767835,"7-0.389-43"
"34906",7,0.389,56,2422134.44446285,"7-0.389-56"
"34907",7,0.389,66,2769239.25441089,"7-0.389-66"
"34908",7,0.389,75,2717501.11327133,"7-0.389-75"
"34909",7,0.39,82,2452188.79466137,"7-0.39-82"
"34910",7,0.39,88,2072416.98609771,"7-0.39-88"
"34911",7,0.39,94,1665699.59113091,"7-0.39-94"
"34912",7,0.39,98,1286257.74212448,"7-0.39-98"
"34913",7,0.39,102,961126.729802512,"7-0.39-102"
"34914",7,0.39,105,698340.831699634,"7-0.39-105"
"34915",7,0.39,108,494710.784021825,"7-0.39-108"
"34916",7,0.39,110,341743.143879405,"7-0.39-110"
"34917",7,0.39,112,229338.881819407,"7-0.39-112"
"34918",7,0.39,113,147793.050371086,"7-0.39-113"
"34919",7,0.39,115,88655.1269680683,"7-0.39-115"
"34920",7,0.39,116,44955.4789964659,"7-0.39-116"
"34921",7,0.391,11,941837.815420955,"7-0.391-11"
"34922",7,0.391,29,1352878.51566685,"7-0.391-29"
"34923",7,0.391,43,1898935.32483411,"7-0.391-43"
"34924",7,0.391,56,2420743.2936545,"7-0.391-56"
"34925",7,0.391,66,2771844.20415844,"7-0.391-66"
"34926",7,0.391,75,2722184.32351368,"7-0.391-75"
"34927",7,0.392,82,2457535.24566544,"7-0.392-82"
"34928",7,0.392,88,2077536.23262243,"7-0.392-88"
"34929",7,0.392,94,1670108.64049468,"7-0.392-94"
"34930",7,0.392,98,1289783.78050996,"7-0.392-98"
"34931",7,0.392,102,963783.164357093,"7-0.392-102"
"34932",7,0.392,105,700233.238924645,"7-0.392-105"
"34933",7,0.392,108,495975.246836383,"7-0.392-108"
"34934",7,0.392,110,342512.027368315,"7-0.392-110"
"34935",7,0.392,112,229724.689706313,"7-0.392-112"
"34936",7,0.392,113,147882.784555242,"7-0.392-113"
"34937",7,0.392,115,88509.8892033454,"7-0.392-115"
"34938",7,0.392,116,44612.2183838111,"7-0.392-116"
"34939",7,0.393,11,930291.845534418,"7-0.393-11"
"34940",7,0.393,29,1343476.14659321,"7-0.393-29"
"34941",7,0.393,43,1893026.99451805,"7-0.393-43"
"34942",7,0.393,56,2419272.89409222,"7-0.393-56"
"34943",7,0.393,66,2774379.90641159,"7-0.393-66"
"34944",7,0.393,75,2726811.2440891,"7-0.393-75"
"34945",7,0.394,82,2462837.79277143,"7-0.394-82"
"34946",7,0.394,88,2082622.35084658,"7-0.394-88"
"34947",7,0.394,94,1674493.57105385,"7-0.394-94"
"34948",7,0.394,98,1293292.91351376,"7-0.394-98"
"34949",7,0.394,102,966428.272000712,"7-0.394-102"
"34950",7,0.394,105,702118.515798162,"7-0.394-105"
"34951",7,0.394,108,497235.661728754,"7-0.394-108"
"34952",7,0.394,110,343279.074848155,"7-0.394-110"
"34953",7,0.394,112,230110.203871713,"7-0.394-112"
"34954",7,0.394,113,147973.249344789,"7-0.394-113"
"34955",7,0.394,115,88365.9908462031,"7-0.394-115"
"34956",7,0.394,116,44270.5458072635,"7-0.394-116"
"34957",7,0.395,11,918677.468975904,"7-0.395-11"
"34958",7,0.395,29,1333995.46147442,"7-0.395-29"
"34959",7,0.395,43,1887035.0961108,"7-0.395-43"
"34960",7,0.395,56,2417723.81251914,"7-0.395-56"
"34961",7,0.395,66,2776846.81138479,"7-0.395-66"
"34962",7,0.395,75,2731382.21834917,"7-0.395-75"
"34963",7,0.396,82,2468096.69004306,"7-0.396-82"
"34964",7,0.396,88,2087675.52570801,"7-0.396-88"
"34965",7,0.396,94,1678854.51514328,"7-0.396-94"
"34966",7,0.396,98,1296785.23447104,"7-0.396-98"
"34967",7,0.396,102,969062.117826148,"7-0.396-102"
"34968",7,0.396,105,703996.70747098,"7-0.396-105"
"34969",7,0.396,108,498492.060211359,"7-0.396-108"
"34970",7,0.396,110,344044.308914666,"7-0.396-110"
"34971",7,0.396,112,230495.441479581,"7-0.396-112"
"34972",7,0.396,113,148064.458981911,"7-0.396-113"
"34973",7,0.396,115,88223.4449208613,"7-0.396-115"
"34974",7,0.396,116,43930.4740379756,"7-0.396-116"
"34975",7,0.397,11,906995.508238246,"7-0.397-11"
"34976",7,0.397,29,1324437.22586356,"7-0.397-29"
"34977",7,0.397,43,1880960.30323851,"7-0.397-43"
"34978",7,0.397,56,2416096.61103035,"7-0.397-56"
"34979",7,0.397,66,2779245.36565411,"7-0.397-66"
"34980",7,0.397,75,2735897.58684984,"7-0.397-75"
"34981",7,0.398,82,2473312.18941946,"7-0.398-82"
"34982",7,0.398,88,2092695.94050699,"7-0.398-88"
"34983",7,0.398,94,1683191.60380942,"7-0.398-94"
"34984",7,0.398,98,1300260.83567193,"7-0.398-98"
"34985",7,0.398,102,971684.766045961,"7-0.398-102"
"34986",7,0.398,105,705867.858321286,"7-0.398-105"
"34987",7,0.398,108,499744.473090748,"7-0.398-108"
"34988",7,0.398,110,344807.751496079,"7-0.398-110"
"34989",7,0.398,112,230880.419045965,"7-0.398-112"
"34990",7,0.398,113,148156.42706906,"7-0.398-113"
"34991",7,0.398,115,88082.2638141295,"7-0.398-115"
"34992",7,0.398,116,43592.0152099421,"7-0.398-116"
"34993",7,0.399,11,895246.777815022,"7-0.399-11"
"34994",7,0.399,29,1314802.19846437,"7-0.399-29"
"34995",7,0.399,43,1874803.28383161,"7-0.399-43"
"34996",7,0.399,56,2414391.84712029,"7-0.399-56"
"34997",7,0.399,66,2781576.01219538,"7-0.399-66"
"34998",7,0.399,75,2740357.68738248,"7-0.399-75"
"34999",7,0.4,82,2478484.54074076,"7-0.4-82"
"35000",7,0.4,88,2097683.77692795,"7-0.4-88"
"35001",7,0.4,94,1687504.96682952,"7-0.4-94"
"35002",7,0.4,98,1303719.8083791,"7-0.4-98"
"35003",7,0.4,102,974296.280009061,"7-0.4-102"
"35004",7,0.4,105,707732.011970618,"7-0.4-105"
"35005",7,0.4,108,500992.930483215,"7-0.4-108"
"35006",7,0.4,110,345569.423868557,"7-0.4-110"
"35007",7,0.4,112,231265.15245437,"7-0.4-112"
"35008",7,0.4,113,148249.166584301,"7-0.4-113"
"35009",7,0.4,115,87942.4592907526,"7-0.4-115"
"35010",7,0.4,116,43255.1808353452,"7-0.4-116"
"35011",7,0.401,11,883432.084283857,"7-0.401-11"
"35012",7,0.401,29,1305091.13120169,"7-0.401-29"
"35013",7,0.401,43,1868564.70018275,"7-0.401-43"
"35014",7,0.401,56,2412610.0737296,"7-0.401-56"
"35015",7,0.401,66,2783839.19042192,"7-0.401-66"
"35016",7,0.401,75,2744762.85500445,"7-0.401-75"
"35017",7,0.402,82,2483613.99177325,"7-0.402-82"
"35018",7,0.402,88,2102639.21506105,"7-0.402-88"
"35019",7,0.402,94,1691794.73273064,"7-0.402-94"
"35020",7,0.402,98,1307162.24284508,"7-0.402-98"
"35021",7,0.402,102,976896.722216977,"7-0.402-102"
"35022",7,0.402,105,709589.211299508,"7-0.402-105"
"35023",7,0.402,108,502237.461830099,"7-0.402-108"
"35024",7,0.402,110,346329.346671332,"7-0.402-110"
"35025",7,0.402,112,231649.65697081,"7-0.402-112"
"35026",7,0.402,113,148342.68989636,"7-0.402-113"
"35027",7,0.402,115,87804.0425084482,"7-0.402-115"
"35028",7,0.402,116,42919.981819592,"7-0.402-116"
"35029",7,0.403,11,871552.226388686,"7-0.403-11"
"35030",7,0.403,29,1295304.76929103,"7-0.403-29"
"35031",7,0.403,43,1862245.20900413,"7-0.403-43"
"35032",7,0.403,56,2410751.8392913,"7-0.403-56"
"35033",7,0.403,66,2786035.33622169,"7-0.403-66"
"35034",7,0.403,75,2749113.42206938,"7-0.403-75"
"35035",7,0.404,82,2488700.78823415,"7-0.404-82"
"35036",7,0.404,88,2107562.43342321,"7-0.404-88"
"35037",7,0.404,94,1696061.02880823,"7-0.404-94"
"35038",7,0.404,98,1310588.22832925,"7-0.404-98"
"35039",7,0.404,102,979486.154339798,"7-0.404-102"
"35040",7,0.404,105,711439.498462816,"7-0.404-105"
"35041",7,0.404,108,503478.095912785,"7-0.404-108"
"35042",7,0.404,110,347087.539921535,"7-0.404-110"
"35043",7,0.404,112,232033.947258578,"7-0.404-112"
"35044",7,0.404,113,148437.008779359,"7-0.404-113"
"35045",7,0.404,115,87667.0240326408,"7-0.404-115"
"35046",7,0.404,116,42586.4284760482,"7-0.404-116"
"35047",7,0.405,11,859607.995121046,"7-0.405-11"
"35048",7,0.405,29,1285443.85130739,"7-0.405-29"
"35049",7,0.405,43,1855845.4614841,"7-0.405-43"
"35050",7,0.405,56,2408817.68777652,"7-0.405-56"
"35051",7,0.405,66,2788164.88199403,"7-0.405-66"
"35052",7,0.405,75,2753409.71825685,"7-0.405-75"
"35053",7,0.406,82,2493745.17381606,"7-0.406-82"
"35054",7,0.406,88,2112453.60897892,"7-0.406-88"
"35055",7,0.406,94,1700303.9811444,"7-0.406-94"
"35056",7,0.406,98,1313997.85311445,"7-0.406-98"
"35057",7,0.406,102,982064.637231817,"7-0.406-102"
"35058",7,0.406,105,713282.914904769,"7-0.406-105"
"35059",7,0.406,108,504714.860867399,"7-0.406-108"
"35060",7,0.406,110,347844.023028728,"7-0.406-110"
"35061",7,0.406,112,232418.037392704,"7-0.406-112"
"35062",7,0.406,113,148532.134427255,"7-0.406-113"
"35063",7,0.406,115,87531.4138508986,"7-0.406-115"
"35064",7,0.406,116,42254.5305404748,"7-0.406-116"
"35065",7,0.407,11,847600.173800321,"7-0.407-11"
"35066",7,0.407,29,1275509.10925317,"7-0.407-29"
"35067",7,0.407,43,1849366.10334312,"7-0.407-43"
"35068",7,0.407,56,2406808.15873955,"7-0.407-56"
"35069",7,0.407,66,2790228.25668593,"7-0.407-66"
"35070",7,0.407,75,2757652.07060179,"7-0.407-75"
"35071",7,0.408,82,2498747.39021098,"7-0.408-82"
"35072",7,0.408,88,2117312.91716065,"7-0.408-88"
"35073",7,0.408,94,1704523.71462595,"7-0.408-94"
"35074",7,0.408,98,1317391.2045234,"7-0.408-98"
"35075",7,0.408,102,984632.230946876,"7-0.408-102"
"35076",7,0.408,105,715119.501373695,"7-0.408-105"
"35077",7,0.408,108,505947.78419922,"7-0.408-108"
"35078",7,0.408,110,348598.814809147,"7-0.408-110"
"35079",7,0.408,112,232801.940874131,"7-0.408-112"
"35080",7,0.408,113,148628.077467993,"7-0.408-113"
"35081",7,0.408,115,87397.2213870777,"7-0.408-115"
"35082",7,0.408,116,41924.2971851718,"7-0.408-116"
"35083",7,0.409,11,835529.538153028,"7-0.409-11"
"35084",7,0.409,29,1265501.2686253,"7-0.409-29"
"35085",7,0.409,43,1842807.77488896,"7-0.409-43"
"35086",7,0.409,56,2404723.78736242,"7-0.409-56"
"35087",7,0.409,66,2792225.88582773,"7-0.409-66"
